polaridad,subjetividad,sentimiento,word_count
-0.9546,0.43333333333333335,neg,28
-0.7096,0.6666666666666666,neg,11
-0.9646,0.30000000000000004,neg,25
-0.765,0.4,neg,13
-0.5106,0.0,neg,2
-0.5106,0.2,neg,4
-0.1531,0.3833333333333333,neu,5
0.4215,0.3,neu,23
-0.4215,0.8,neu,9
-0.0018,0.65,neu,18
0.6808,0.9,pos,20
0.6705,0.4,pos,13
0.8176,0.25,pos,23
-0.7346,0.9,neg,12
-0.6369,0.6333333333333333,neg,28
-0.91,0.43333333333333335,neg,8
0.6124,0.55,pos,11
0.6486,0.9,pos,19
-0.34,0.0,neu,6
0.6369,0.4166666666666667,pos,26
-0.4404,0.4,neu,8
0.6808,0.5666666666666668,pos,17
0.3818,0.4166666666666667,neu,10
-0.6908,0.35,neg,10
-0.8271,0.85,neg,7
0.7837,0.5833333333333333,pos,21
-0.1779,0.0,neu,10
0.2263,0.47500000000000003,neu,16
0.0,0.0,neu,4
-0.5106,0.2,neg,7
-0.923,0.3365079365079365,neg,11
-0.5106,0.3333333333333333,neg,4
0.6908,0.8,pos,4
0.1425,0.2,neu,8
0.4404,0.5,neu,5
0.5994,0.5,pos,7
-0.5106,0.3444444444444444,neg,10
0.2732,0.8888888888888888,neu,8
0.6486,0.9,pos,19
0.875,0.31111111111111106,pos,28
-0.3818,0.625,neu,20
-0.4404,0.275,neu,12
0.6908,0.7,pos,26
-0.2263,0.49315476190476193,neu,16
-0.3387,0.2,neu,7
-0.5423,0.5,neg,19
-0.4404,0.0,neu,10
0.0,0.0,neu,4
0.0,0.0,neu,4
-0.4404,0.55,neu,9
0.6814,0.75,pos,12
-0.4939,0.0,neu,3
0.765,0.5424242424242424,pos,24
0.6259,0.50625,pos,23
-0.5719,0.0,neg,10
-0.8126,0.7,neg,13
-0.8779,0.5,neg,14
-0.5106,0.0,neg,14
0.7184,0.7999999999999999,pos,16
0.0,0.25,neu,7
-0.1027,0.7083333333333334,neu,21
0.4767,0.0,neu,11
0.4404,0.36944444444444446,neu,28
-0.2716,0.7333333333333334,neu,14
-0.5379,0.3,neg,10
-0.5106,0.0,neg,3
-0.6808,0.2,neg,5
0.6486,0.9,pos,19
-0.6124,0.6666666666666666,neg,30
-0.8689,0.6333333333333333,neg,5
-0.5106,0.0,neg,2
0.3818,0.39166666666666666,neu,9
-0.6705,0.3333333333333333,neg,13
-0.9349,0.5133333333333333,neg,23
0.0,0.5,neu,11
-0.2698,0.6,neu,14
-0.802,0.42619047619047623,neg,27
0.6705,0.49166666666666664,pos,22
-0.4215,0.6666666666666666,neu,11
-0.2263,0.6266666666666667,neu,11
-0.7003,0.75,neg,29
-0.8834,1.0,neg,17
0.128,0.9,neu,7
0.4588,0.30000000000000004,neu,7
0.0772,0.9,neu,9
0.802,0.65,pos,13
-0.296,0.5833333333333334,neu,19
-0.5106,0.0,neg,3
0.0,0.0,neu,4
0.6908,0.9,pos,6
-0.7096,0.0,neg,7
-0.2534,0.5,neu,7
-0.4939,0.1,neu,17
-0.4939,0.0,neu,6
-0.4767,0.15,neu,20
0.6486,0.4022222222222222,pos,14
-0.3612,0.46249999999999997,neu,28
-0.4404,0.0,neu,20
-0.4939,0.0,neu,5
0.5171,0.4444444444444444,pos,22
-0.5106,0.0,neg,3
0.1531,0.0,neu,7
-0.7783,0.5,neg,8
0.8271,0.9500000000000001,pos,23
0.5859,0.30000000000000004,pos,15
-0.4404,0.0,neu,3
0.8442,0.37,pos,19
0.5267,0.6333333333333333,pos,19
-0.1027,0.0,neu,4
-0.0516,0.3499999999999999,neu,15
0.5574,0.5714285714285714,pos,11
-0.5106,0.0,neg,5
-0.3818,0.2,neu,7
-0.5106,0.0,neg,2
0.0,0.9333333333333332,neu,12
0.7096,0.55,pos,17
0.25,1.0,neu,5
-0.4404,0.41190476190476194,neu,12
-0.9217,0.6333333333333334,neg,21
-0.9001,0.44166666666666665,neg,20
0.5106,0.6333333333333333,pos,18
0.5951,0.4666666666666667,pos,23
-0.4767,0.57,neu,24
-0.4067,0.4166666666666667,neu,18
-0.3818,0.4666666666666667,neu,6
-0.4404,0.0,neu,6
-0.4939,0.0,neu,8
-0.1779,0.7833333333333333,neu,6
0.8591,0.3944444444444444,pos,19
-0.296,0.1,neu,6
-0.0258,0.65,neu,18
0.2263,0.4341269841269841,neu,13
-0.4939,0.625,neu,13
-0.9118,0.625,neg,21
0.3489,0.45089285714285715,neu,23
0.0,0.0,neu,5
0.4404,0.43333333333333335,neu,16
-0.6369,0.0,neg,6
0.25,0.4833333333333334,neu,17
0.703,0.1,pos,8
-0.4404,0.0,neu,4
-0.4404,0.0,neu,4
0.5574,0.4,pos,7
-0.0516,0.0,neu,8
-0.6486,0.8,neg,7
-0.7533,0.35119047619047616,neg,22
0.1531,0.6,neu,12
-0.4404,0.0,neu,3
-0.25,0.5305555555555556,neu,25
-0.6735,0.5222222222222223,neg,10
0.25,0.275,neu,14
-0.128,0.0,neu,6
0.6486,0.9,pos,19
-0.5106,0.0,neg,3
0.0,0.0,neu,7
-0.4588,0.2,neu,10
0.65,0.430952380952381,pos,26
-0.3462,0.6,neu,16
-0.4939,0.45454545454545453,neu,7
-0.6705,0.55,neg,8
-0.1027,0.65,neu,6
-0.5106,0.2,neg,13
-0.1531,0.5416666666666666,neu,7
0.0,0.25,neu,5
0.1027,0.0,neu,3
-0.8074,0.7333333333333334,neg,9
-0.4939,0.0,neu,4
0.9495,0.5599999999999999,pos,15
-0.2023,1.0,neu,10
0.7964,0.5333333333333333,pos,21
0.3182,0.39999999999999997,neu,23
0.0,0.9,neu,2
-0.4404,0.6666666666666666,neu,22
-0.7096,0.0,neg,7
0.7003,0.65,pos,18
-0.7269,0.0,neg,22
-0.6142,0.0,neg,5
-0.7717,0.75,neg,11
-0.743,0.0,neg,6
0.4019,0.25,neu,13
-0.1027,0.0,neu,6
0.0,0.9,neu,6
0.6808,0.5666666666666668,pos,17
-0.7906,0.7166666666666667,neg,19
-0.7783,0.7708333333333333,neg,15
-0.4767,0.75,neu,8
0.2723,0.5,neu,7
0.6486,0.9,pos,19
-0.8126,1.0,neg,3
0.3818,0.0,neu,3
-0.296,0.4,neu,24
-0.25,0.75,neu,5
0.0072,0.3,neu,16
0.3182,0.3,neu,18
-0.7184,0.7,neg,7
0.0,0.9,neu,2
-0.1779,0.4833333333333333,neu,25
-0.5106,0.0,neg,3
-0.5574,0.6,neg,23
-0.0772,0.65,neu,20
-0.0258,0.8,neu,3
0.5719,0.8,pos,8
-0.6597,0.0,neg,7
-0.6705,0.0,neg,8
0.0258,0.9,neu,5
-0.2732,0.0,neu,6
-0.5106,0.0,neg,6
0.3612,0.0,neu,3
0.0772,0.0,neu,10
0.6486,0.9,pos,19
0.1531,0.7333333333333334,neu,6
-0.0772,0.65,neu,19
-0.5106,0.0,neg,1
0.6486,0.6,pos,25
0.4215,0.28846153846153844,neu,10
0.0,0.44999999999999996,neu,11
0.6249,0.0,pos,13
0.0,0.5333333333333333,neu,12
-0.8442,0.6299999999999999,neg,12
-0.4404,0.5357142857142857,neu,6
-0.4588,0.0,neu,3
-0.7845,0.0,neg,9
-0.5574,0.8,neg,6
-0.0258,0.1,neu,6
-0.3818,0.0,neu,14
-0.6369,0.9666666666666667,neg,13
0.0,0.95,neu,27
0.0,0.875,neu,4
-0.2023,0.6833333333333333,neu,23
-0.4404,0.0,neu,11
-0.5106,0.0,neg,2
-0.7506,0.6,neg,10
0.2732,0.6000000000000001,neu,4
0.0,0.15000000000000002,neu,16
0.6486,0.9,pos,19
-0.0846,0.2,neu,16
-0.12,0.0,neu,9
0.6908,0.0,pos,15
-0.4767,0.4,neu,11
-0.7003,0.9,neg,17
0.0,0.5,neu,8
-0.1779,0.7,neu,9
0.8032,0.7416666666666667,pos,27
-0.5106,0.2,neg,3
-0.926,0.7555555555555555,neg,25
0.875,0.6166666666666667,pos,24
-0.7845,0.0,neg,6
-0.7579,0.35000000000000003,neg,24
-0.6486,0.23125,neg,25
0.5859,0.1,pos,20
-0.0258,0.0,neu,23
0.0,0.75,neu,4
0.1531,0.6,neu,6
-0.5106,0.0,neg,1
-0.5106,0.0,neg,3
-0.7506,0.0,neg,4
0.8126,0.45,pos,20
0.3612,0.65,neu,6
0.3875,0.0,neu,7
0.5267,0.44166666666666665,pos,22
-0.5106,0.0,neg,11
-0.296,0.7,neu,21
-0.4939,0.22777777777777775,neu,10
-0.7096,0.0,neg,11
0.6234,0.55,pos,11
-0.5106,0.0,neg,4
0.0,0.0,neu,12
-0.5106,0.0,neg,2
0.7506,0.5416666666666666,pos,27
0.9436,0.55,pos,22
-0.0772,1.0,neu,9
-0.4939,0.0,neu,3
0.7342,0.6111111111111112,pos,21
-0.3612,0.45454545454545453,neu,11
-0.4939,0.25,neu,7
0.6808,0.6071428571428571,pos,27
-0.4404,0.4772727272727273,neu,17
-0.128,0.5,neu,14
0.296,0.1,neu,27
0.0,0.0,neu,3
0.0,0.9,neu,5
0.8402,0.3333333333333333,pos,16
-0.4939,0.0,neu,2
-0.296,0.45,neu,10
-0.4082,0.6333333333333333,neu,13
0.4404,0.26999999999999996,neu,15
-0.4767,0.42500000000000004,neu,24
-0.9022,0.0,neg,9
-0.296,0.4166666666666667,neu,21
0.0,0.7178571428571429,neu,20
-0.0516,0.625,neu,26
-0.4215,0.6138888888888888,neu,11
-0.4404,0.5,neu,10
-0.4404,0.15000000000000002,neu,11
-0.5859,0.7,neg,4
-0.4019,0.2,neu,26
-0.4404,0.0,neu,6
-0.4404,0.0,neu,3
-0.6124,0.7,neg,3
0.4404,0.5,neu,10
-0.5106,0.0,neg,12
0.2561,0.596875,neu,23
-0.6597,0.2,neg,13
-0.7506,0.2808333333333333,neg,25
0.5719,0.5666666666666668,pos,7
-0.9022,0.7,neg,19
-0.4588,0.0,neu,4
-0.7269,0.22727272727272727,neg,9
-0.8885,0.2626262626262626,neg,25
-0.5106,0.0,neg,2
-0.128,0.75,neu,3
-0.7902,0.6785714285714285,neg,17
-0.4939,0.4772727272727273,neu,8
-0.4939,0.2,neu,7
-0.5106,0.5,neg,17
-0.4939,0.0,neu,7
0.0258,0.0,neu,19
-0.0772,0.5666666666666667,neu,11
0.0,0.0,neu,5
0.2023,0.0,neu,4
-0.7845,0.8,neg,5
-0.5106,0.0,neg,3
0.7964,0.725,pos,17
0.8074,0.75,pos,12
0.34,0.4166666666666667,neu,20
-0.7845,0.6875,neg,21
-0.6202,0.43333333333333335,neg,21
-0.4939,0.0,neu,4
-0.7269,0.2,neg,5
-0.296,0.48333333333333334,neu,10
0.0,0.65,neu,9
-0.6486,0.7000000000000001,neg,12
-0.4404,0.0,neu,8
0.9292,0.5392857142857143,pos,19
0.3612,0.611111111111111,neu,24
0.25,1.0,neu,5
-0.5106,0.0,neg,4
-0.1531,0.65,neu,9
0.4939,0.2,neu,10
0.0,0.9,neu,4
0.2263,0.3,neu,9
0.6369,0.3,pos,12
-0.3058,0.62,neu,30
-0.6369,0.8,neg,19
0.34,0.45,neu,6
-0.5542,0.7000000000000001,neg,23
-0.902,0.46603535353535347,neg,27
0.6808,0.5666666666666668,pos,17
-0.0757,0.6666666666666666,neu,18
-0.7845,1.0,neg,11
0.6705,0.4944444444444444,pos,13
-0.7783,0.2888888888888889,neg,9
-0.0772,0.4,neu,9
0.2263,0.0,neu,10
0.2263,0.6833333333333335,neu,19
0.4939,0.0,neu,15
-0.7184,0.8,neg,11
-0.7269,0.7999999999999999,neg,11
-0.6705,0.16666666666666666,neg,17
-0.6908,0.4,neg,19
-0.25,0.8777777777777778,neu,11
-0.0772,0.6000000000000001,neu,11
-0.5676,0.95,neg,6
0.4019,0.5357142857142857,neu,16
0.8402,0.30424242424242426,pos,27
-0.2584,0.8333333333333334,neu,7
0.9201,0.8916666666666666,pos,19
-0.7096,0.0,neg,8
0.6705,0.4444444444444444,pos,7
-0.4215,0.3,neu,12
-0.4877,0.48125,neu,24
0.4031,0.0,neu,9
-0.8402,0.6166666666666667,neg,23
0.0772,0.9,neu,6
-0.7506,0.3599206349206349,neg,30
0.8625,0.4625,pos,12
-0.9136,0.5,neg,20
0.926,0.7916666666666666,pos,18
-0.8669,0.0,neg,25
-0.2023,0.0,neu,6
-0.128,0.0,neu,3
0.25,0.3333333333333333,neu,9
-0.6908,0.0,neg,5
-0.6808,0.0,neg,18
-0.2732,0.0,neu,15
-0.4404,0.5,neu,5
-0.7758,0.5722222222222222,neg,19
0.2263,0.5,neu,16
-0.7351,0.5166666666666667,neg,22
0.34,0.475,neu,21
-0.4215,0.2,neu,7
-0.4939,0.85,neu,20
0.6249,0.55,pos,9
-0.5106,0.0,neg,3
0.8448,0.21931818181818183,pos,30
0.9118,0.90625,pos,19
-0.5106,0.0,neg,5
-0.5106,0.0,neg,6
-0.3182,0.0,neu,7
-0.6908,1.0,neg,4
0.296,0.5119047619047619,neu,21
0.4404,0.7,neu,4
0.0772,0.0,neu,5
-0.4404,0.4,neu,11
0.0,0.9,neu,6
-0.5106,0.0,neg,8
-0.5106,0.0,neg,2
0.0,0.9,neu,2
-0.6808,0.20999999999999996,neg,23
0.9623,0.48,pos,22
-0.6597,0.5,neg,5
-0.5106,0.3,neg,11
-0.6808,0.33333333333333337,neg,23
-0.5423,0.6333333333333333,neg,10
0.4588,0.5,neu,8
0.4404,0.6000000000000001,neu,2
0.2732,0.0,neu,15
0.7186,0.7333333333333333,pos,8
-0.5106,0.0,neg,9
-0.2023,0.7,neu,8
-0.4404,0.5,neu,9
-0.6077,0.46041666666666664,neg,8
-0.8074,0.5178571428571428,neg,13
0.1779,0.8888888888888888,neu,6
0.9666,0.68,pos,17
-0.7184,0.0,neg,8
0.25,0.75,neu,15
-0.296,0.6888888888888888,neu,8
-0.0258,0.5928571428571429,neu,24
-0.4404,0.7,neu,12
0.7096,0.7933333333333332,pos,20
-0.4939,0.0,neu,4
0.4363,0.7,neu,28
-0.25,0.6444444444444444,neu,13
0.4215,0.64375,neu,12
-0.4627,0.5,neu,5
0.0,0.9,neu,7
0.4019,0.6257575757575758,neu,18
0.5994,0.9,pos,18
-0.2732,0.925,neu,38
-0.5106,0.0,neg,2
0.0,0.9,neu,6
0.25,0.6,neu,15
0.5719,0.7749999999999999,pos,15
0.7211,0.55,pos,10
-0.9001,0.2833333333333334,neg,31
-0.7506,0.5375,neg,26
-0.6369,0.0,neg,10
-0.4939,0.9,neu,20
-0.5423,0.5,neg,8
0.765,0.0,pos,10
0.4215,0.9,neu,5
0.722,0.775,pos,10
-0.4927,0.4,neu,17
-0.4939,0.26666666666666666,neu,20
0.6597,0.8,pos,8
0.5719,0.6000000000000001,pos,7
-0.7845,0.0,neg,5
0.4404,0.75,neu,5
0.2263,0.6944444444444444,neu,15
0.0,0.9,neu,5
-0.3968,0.6142857142857143,neu,27
-0.571,0.75,neg,10
0.4576,0.2625,neu,17
0.6124,0.6377777777777778,pos,21
-0.0772,0.9,neu,12
-0.0516,0.2,neu,10
-0.1531,0.4444444444444444,neu,6
0.7579,0.5069444444444445,pos,20
-0.5106,0.0,neg,3
0.3129,0.6,neu,7
0.0772,0.7666666666666666,neu,7
-0.4939,0.0,neu,4
-0.7579,0.5,neg,12
0.3612,0.4,neu,8
-0.4404,0.0,neu,5
-0.05,0.85,neu,18
0.3404,1.0,neu,9
-0.1027,0.6000000000000001,neu,7
-0.4404,0.0,neu,3
0.0,0.0,neu,4
-0.6486,0.6000000000000001,neg,22
0.7455,0.375,pos,29
-0.5106,0.0,neg,6
0.0772,0.2333333333333333,neu,12
0.1027,0.4288095238095238,neu,22
-0.765,0.0,neg,11
0.25,0.6,neu,4
-0.6908,0.35714285714285715,neg,14
0.0,0.44375,neu,9
-0.5267,1.0,neg,3
-0.2263,0.0,neu,5
-0.4939,0.5785714285714285,neu,5
-0.5106,0.0,neg,2
0.5719,0.3333333333333333,pos,18
0.4588,0.95,neu,6
-0.5106,0.0,neg,5
0.8779,0.75,pos,17
0.0314,0.6999999999999998,neu,8
0.2263,0.9,neu,15
-0.743,0.75,neg,19
0.4031,1.0,neu,5
-0.128,0.65,neu,7
0.0,0.575,neu,25
-0.25,0.6666666666666666,neu,8
-0.7845,0.3,neg,16
-0.7717,0.7678571428571428,neg,25
-0.4404,0.7,neu,24
-0.4939,0.0,neu,5
-0.7556,0.5399999999999999,neg,25
0.5423,0.55,pos,10
-0.4939,0.3,neu,8
-0.416,0.5708333333333333,neu,6
0.25,0.645,neu,17
-0.5106,0.0,neg,2
-0.2023,0.75,neu,5
-0.872,0.5357142857142857,neg,21
-0.765,0.5333333333333333,neg,10
-0.7351,0.6666666666666666,neg,12
-0.7579,0.8,neg,10
-0.7564,0.5020833333333334,neg,28
0.0,0.0,neu,5
-0.3182,0.8577777777777778,neu,28
-0.8625,1.0,neg,12
0.0,0.9,neu,3
-0.5106,0.0,neg,3
0.0258,0.762962962962963,neu,12
-0.765,0.39285714285714285,neg,12
0.5577,0.175,pos,10
0.5859,0.9,pos,5
0.4291,0.503030303030303,neu,27
-0.7506,0.6,neg,11
0.5267,0.29000000000000004,pos,22
-0.2732,0.5,neu,12
-0.4019,0.9,neu,8
0.6124,0.3,pos,28
0.0,0.06666666666666667,neu,17
-0.5106,0.05,neg,12
-0.34,0.6666666666666667,neu,16
-0.4215,0.55,neu,11
0.9524,0.49000000000000005,pos,24
-0.2023,0.0,neu,9
0.6908,1.0,pos,7
0.6369,1.0,pos,9
-0.5106,0.0,neg,2
0.4588,0.0,neu,8
0.296,0.0,neu,13
-0.886,0.9,neg,10
-0.25,0.95,neu,16
-0.34,0.0,neu,7
-0.5267,0.9,neg,15
0.4588,0.7291666666666666,neu,13
0.0588,0.49375,neu,24
-0.6908,0.35357142857142854,neg,16
0.7269,0.535,pos,17
-0.34,0.95,neu,6
-0.0258,0.0,neu,5
-0.34,0.7,neu,11
0.3182,0.2,neu,23
0.4588,0.7999999999999999,neu,22
-0.4215,0.0,neu,9
-0.8629,0.1,neg,18
-0.5106,0.0,neg,2
0.296,0.7,neu,14
-0.4404,1.0,neu,6
-0.34,0.0,neu,13
0.6597,0.5714285714285714,pos,15
0.5994,0.25,pos,26
-0.4404,0.0,neu,4
0.6486,0.9,pos,19
-0.3818,0.2,neu,14
0.6808,0.5666666666666668,pos,17
0.4404,0.6000000000000001,neu,4
-0.0772,0.7357142857142858,neu,18
-0.4404,0.0,neu,14
-0.0772,0.6208333333333333,neu,12
0.6249,0.6339285714285714,pos,18
0.8263,0.6722222222222222,pos,28
-0.7269,0.0,neg,4
-0.5688,0.25,neg,14
0.6808,0.0,pos,13
-0.9468,0.39999999999999997,neg,24
-0.5574,0.40625,neg,25
-0.4939,0.681875,neu,10
-0.8799,0.5,neg,15
-0.4404,0.0,neu,5
-0.0164,0.5227272727272727,neu,24
-0.4019,0.5142857142857142,neu,17
0.2023,0.0,neu,6
-0.4404,0.0,neu,5
-0.836,0.6333333333333333,neg,14
-0.3356,0.32257575757575757,neu,25
0.0516,0.7214285714285714,neu,23
-0.2732,0.0,neu,5
-0.7783,0.0,neg,10
0.0,1.0,neu,6
-0.1779,0.0,neu,7
0.0,0.0,neu,4
-0.1531,0.5,neu,9
-0.7845,0.2,neg,24
-0.9385,0.5690909090909091,neg,18
0.0762,0.0,neu,8
0.4874,0.5,neu,27
-0.7579,0.16666666666666666,neg,8
0.3612,0.575,neu,11
0.25,0.75,neu,15
0.5859,0.39999999999999997,pos,15
-0.1531,0.55,neu,10
0.8593,0.8,pos,10
-0.4404,0.0,neu,9
0.34,0.2833333333333333,neu,15
0.6732,0.0,pos,15
-0.3182,0.0,neu,24
-0.34,0.4,neu,3
-0.5106,0.0,neg,2
-0.5719,0.27777777777777773,neg,16
0.3182,0.45,neu,20
-0.7184,0.51875,neg,13
-0.0541,0.6,neu,8
0.25,1.0,neu,10
0.0572,0.6000000000000001,neu,8
-0.891,1.0,neg,10
0.128,0.4,neu,14
-0.4019,0.7833333333333333,neu,3
0.4404,0.6,neu,24
0.6124,0.8125,pos,21
0.0,0.9,neu,6
-0.9118,0.6307692307692307,neg,6
-0.2732,0.0,neu,6
-0.4939,0.0,neu,3
0.9153,0.9222222222222223,pos,25
-0.5859,0.5,neg,19
0.0,0.0,neu,7
-0.2732,0.0,neu,11
0.4023,0.0,neu,7
0.9136,0.5708333333333333,pos,17
0.4404,0.75,neu,6
0.0931,0.225,neu,28
0.4023,0.0,neu,4
0.5267,0.3142857142857143,pos,26
-0.2732,0.0,neu,8
-0.8126,0.1875,neg,20
0.9468,0.625,pos,13
-0.4939,1.0,neu,23
0.5574,0.7333333333333333,pos,9
-0.4939,0.0,neu,1
0.0,0.0,neu,2
0.8555,0.6,pos,14
0.7356,0.4,pos,9
0.8316,0.5083333333333333,pos,20
0.2732,0.0,neu,10
-0.4404,0.30000000000000004,neu,18
0.6486,0.9,pos,19
0.9565,0.4375,pos,25
-0.128,0.525,neu,14
-0.6369,0.5,neg,6
-0.0516,0.0,neu,3
-0.2023,0.30000000000000004,neu,16
0.0,0.9,neu,3
-0.7732,0.45454545454545453,neg,16
0.7426,0.26999999999999996,pos,22
0.4767,0.5733333333333334,neu,12
-0.0516,0.8,neu,13
-0.8306,0.2111111111111111,neg,21
